,review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
6665,R2CW6XQQ3QL1V3,5,179,215,N,N
6666,R2SQLDUBDGX13A,1,27,32,N,N
6667,R2ZWR0O99GN8KW,5,21,22,N,Y
6668,R2YMU3BLEU8RY8,1,57,77,N,Y
6669,RUNOXZH6J1FFF,1,46,60,N,Y
6670,R29JPII58VBJV2,2,17,26,N,Y
6671,R2AASWV936JTER,1,26,26,N,N
6672,R26IWJBVR6RQ2N,2,17,21,N,N
6673,R35NEYUAPTFX3I,4,260,285,N,N
6674,R3T77NBL5Q2VV5,4,31,33,N,Y
6675,R37KR7CHEBURO5,5,70,70,N,Y
6676,R2NBLHTPW24SU2,2,23,25,N,Y
6677,R3QF4VQDALH87F,1,49,55,N,Y
6678,R1PPAAS5V3NTSN,1,44,59,N,N
6679,R2NR83514NLZNU,5,367,456,N,N
6680,R351GZ9JJYLNY7,4,17,20,N,N
6681,R2RF2JTASE7A8R,4,146,159,N,N
6682,RVDH3KTSTAYRI,5,170,177,N,N
6683,R19JMPLVAWLSD4,3,499,510,N,N
6684,R3JRCXWFJJ67PU,5,27,32,N,N
6685,R1LYFHJQVJ9YKH,5,26,27,N,N
6686,R2EZ1KYM5ZANZ8,5,18,23,N,N
6687,RZ44J2EBCHS6Q,3,55,67,N,Y
6688,R2KXKGBZ7NNDHL,1,46,52,N,N
6689,R1RINRW519GH34,4,51,56,N,N
6690,R16R2S03TZHVK2,1,122,136,N,Y
6691,R2B5VM25BT4P8C,1,19,22,N,N
6692,R2U76L6XZODEND,3,26,26,N,N
6693,R22RZGDHL5XOO2,2,60,64,N,N
6694,R272YA72YJF7Y1,5,86,90,N,Y
6695,R1T8580VWF0NIZ,5,21,21,N,Y
6696,R1PA1XD75JYZXD,5,43,48,N,Y
6697,R3DHNSN4JJD7PC,4,19,20,Y,N
6698,R23APFQ01PW0VY,5,50,57,N,Y
6699,R2460AL7QPP5HE,4,55,61,N,Y
6700,R2767UIYK2XHFP,1,19,23,N,Y
6701,R3LXO6E6TRI6B0,3,40,50,N,Y
6702,R32ZEZ3AR1KJ3L,3,222,243,N,Y
6703,R2CZ4U5T7B5BHB,5,19,24,N,N
6704,R2BNIYYL899J9,5,27,29,N,Y
6705,R2O8RHA7ULW7N9,5,23,27,N,Y
6706,R1VKG2TQJ7CYHM,5,23,24,N,N
6707,R22UCC13K0M4KI,4,38,46,N,N
6708,R1SGU4P4FW36I3,2,49,64,N,N
6709,R7YN5SV2IKGTI,5,55,65,N,N
6710,R20TG84FNAJCFA,5,377,437,N,Y
6711,R36ECA659H2PM1,3,47,63,N,Y
6712,R27KCTXKS8AZ3B,2,24,26,N,N
6713,R36RA5QNGSRA4J,5,25,27,N,Y
6714,R3TDS9XB22VVSW,5,119,130,N,Y
6715,R142GUZCF5V71W,5,32,33,N,Y
6716,R2ZBGVQMC2XO8E,5,24,26,N,Y
6717,R1WI0CL5Z7EVLM,3,114,125,N,Y
6718,R3J9GRGFQ69UMY,4,128,139,N,Y
6719,R2HYOBJJ0A3G29,2,48,59,N,Y
6720,R1E8P7ZCMZ6YP3,2,18,20,N,Y
6721,R1C1J4ZXFZTNT5,2,16,23,N,Y
6722,R13BRVGUDPU9VW,5,42,44,N,N
6723,R1JQRFQK1Q7NAH,4,44,46,N,Y
6724,R14JT08Z4OI28Y,4,19,22,N,Y
6725,R3SVNN8W930Q8S,5,39,44,N,Y
6726,R3SBT1UUQ15Z9,3,61,72,N,Y
6727,R16O0UJ2LNCMM3,5,19,26,N,Y
6728,R2N8Y130TSZ7OH,5,15,22,N,Y
6729,RBDLCREDH4B9L,4,160,195,Y,N
6730,R3GVZ7NF893HKG,4,46,47,N,N
6731,R4TUDPP5NX858,1,16,22,N,N
6732,RMBLB3ZBOCAM4,5,80,98,N,Y
6733,R1ASRIVVMIPA93,5,42,46,N,N
6734,R17A8SV4URUTAX,5,43,46,N,Y
6735,R22MYONIS2SHHZ,1,98,124,N,Y
6736,RYC1AQZV5FWMF,4,21,25,N,Y
6737,R1DG6ULYRBDX0X,4,19,20,N,N
6738,R3QLM7CGJOK99Y,3,24,27,N,Y
6739,R274DG8TF6ME2L,5,33,38,N,Y
6740,R3VR4K0L47ZAT4,5,925,957,N,N
6741,R30ZCCEKJODU0N,5,15,20,N,Y
6742,R2F4DHB5IKFPDJ,2,74,77,N,Y
6743,R2AM5A75JWVYQ5,5,56,62,N,N
6744,RJOKFGO3DUC9,4,116,124,N,Y
6745,RXBVBWT8PORKI,3,37,40,N,Y
6746,R3LPA4T0FEGT40,5,21,22,N,N
6747,R2P6JFZN2FIC1L,3,25,28,Y,N
6748,R1G623ULC0A9DQ,5,21,23,N,N
6749,R3P2XR68YBZZ09,5,362,390,N,Y
6750,RX26W5L6K771W,5,34,34,N,N
6751,R1L50CH3P55YD7,5,23,26,N,N
6752,RVOVVVJ08TXS7,4,104,112,Y,N
6753,R313AZBMBL8JJT,5,22,27,N,Y
6754,R296IF5W33IF2A,1,17,20,N,Y
6755,RVKUSZXBGDRL3,5,23,29,N,Y
6756,R2PIFMSJ2C5NBP,3,37,44,N,Y
6757,R37KD29PMKS1OO,5,21,24,N,Y
6758,R13GZID4O14NPA,5,64,76,N,Y
6759,R1VV7TQLIJB75E,4,24,26,N,Y
6760,R39HVNO2VPEV8K,1,67,80,N,Y
6761,R3II4NPMH1Z1SZ,3,24,32,N,Y
6762,R11JXFJ5KGXTPG,5,22,24,N,Y
6763,RCJVNHQSMMQEN,1,16,21,N,N
6764,R5ONPOSF6PQZ9,5,116,120,N,N
6765,R13K6BZ13NHONB,5,62,64,N,Y
6766,R18ZQRIZCFMEEG,5,89,97,N,N
6767,R1LA3MU350859F,2,108,115,N,N
6768,R15GWHG7F4KAC6,3,19,20,N,Y
6769,R16H62DJU5UNBR,5,61,63,N,Y
6770,RHPTCCE5A5QX7,1,20,21,N,Y
6771,R1HC0VLN5UJIEO,1,18,23,N,N
6772,R3D2CBAFDJF1FX,5,15,20,N,Y
6773,R2X9VII1YLMERL,4,73,81,N,N
6774,R32WM1H5JJYL5F,1,31,37,N,Y
6775,R3748WNFBOM05W,5,17,20,N,Y
6776,R2H3E5G1DUIF7E,2,17,20,N,Y
6777,R165V88LH38ATW,5,14,20,Y,N
6778,RQLH2MVJSNPEL,5,29,34,N,N
6779,RRNYOG0LWTDAP,4,29,32,N,Y
6780,RQLRB6C5QUWC3,5,14,20,N,N
6781,R2S2RVYB5W2HRD,5,48,49,N,Y
6782,R1KFT4CUWW25KI,4,21,23,N,Y
6783,R9SX0STLJLB39,5,27,28,N,Y
6784,R3UORJ1PO2STLM,3,41,44,N,Y
6785,RM4602I1VYVVL,5,57,65,N,N
6786,R2JEVB7QCXGMAR,5,18,22,N,Y
6787,R2FBSQ9MHKGHFB,5,25,26,N,Y
6788,R3K4XF40WXP8KN,5,40,40,N,Y
6789,R17C8P2N52GN20,4,16,23,N,Y
6790,R30POW44SD4N43,2,66,79,N,Y
6791,RHMFBQN21FIUT,5,30,31,N,N
6792,R1WBH7VJBH4Q2B,5,32,36,N,Y
6793,RM2YAYN204O0W,2,26,48,N,Y
6794,R20A28J0FETAS5,5,31,34,Y,N
6795,R3V7XY0ABUB0WY,5,91,100,N,Y
6796,R2ND3KCBDXMOBN,4,176,183,N,Y
6797,R114SZ4L4UIZE4,4,45,46,N,Y
6798,R2AI245X5SUQ11,2,20,21,N,Y
6799,R1AZMUTCOR5DRV,5,31,32,N,Y
6800,R1RK4KM2DY6SAN,5,209,228,N,Y
6801,R130S7KSEYPTFX,5,26,27,Y,N
6802,R18GMI8U6R3YFZ,5,115,118,N,N
6803,R3MTRVGGLYBSV9,5,123,133,N,Y
6804,R245OLA8HVPCCD,5,28,29,N,Y
6805,R21KE866AZOR5J,1,30,37,N,Y
6806,RT9IPX0T6PQZW,5,24,28,N,Y
6807,R1FIETYUJ2ZP24,4,18,22,N,N
6808,R2IYNB5GGX1AAC,5,44,44,N,Y
6809,R3BMUO1KFQXN6F,5,40,44,Y,N
6810,R3514UKSSLYCDL,4,19,20,N,Y
6811,R21YJ58MUF12WL,5,22,25,N,N
6812,R1M9FYIVWMPWE3,3,42,53,Y,N
6813,RA23WWINAB40T,5,170,187,N,Y
6814,R2FM1QQNLYX013,5,21,22,N,Y
6815,RU7F2BO404UC0,3,131,167,N,N
6816,R201TX22H8RUS6,2,29,32,N,Y
6817,RJ5VFTA1MKY8M,4,35,37,Y,N
6818,R31LCGESJCEIO6,5,31,36,N,Y
6819,R3XBPWNW5N8MU,5,24,26,Y,N
6820,RIQ6DE85LJHC,2,17,21,N,Y
6821,RPBXU9FHRAXMO,5,20,24,N,Y
6822,R3OQVOTZOIBELO,5,28,29,N,Y
6823,R2YGLJS75FJGYM,5,22,22,N,Y
6824,RR65X28T5L57H,1,29,38,N,Y
6825,R3CCMN0C0998PK,3,51,54,N,Y
6826,R34NNFG1PJJ7OK,3,29,32,N,Y
6827,R2G1PEL46H00AE,2,23,28,N,Y
6828,R3FFJIE7FYEOYO,1,36,48,N,Y
6829,R3W0JZVF0NBAHI,5,18,22,Y,N
6830,R3QRIN9Q5NMKO6,4,55,55,N,N
6831,R2TFYSA3R7VZIT,5,28,28,N,Y
6832,ROMCW92HN3S91,5,33,50,N,Y
6833,R2FX9058Q7A1NT,5,24,27,N,Y
6834,R2ZC3KQ0FJNC5J,3,39,45,N,Y
6835,RLKNBTMZ4WOU7,1,44,49,N,Y
6836,RTSUNOQFY0RXM,4,30,34,N,Y
6837,R2ALGMFGP4SRBI,5,26,27,N,Y
6838,R376J93WYZJ22W,3,49,59,Y,N
6839,R3VI25DXUQU8Q1,5,54,66,N,Y
6840,R3SV1FYYKD9GEL,1,70,73,N,N
6841,R1UO6XQILUA1M4,3,31,36,N,Y
6842,R18ACMN4DN8FWO,1,21,24,N,Y
6843,R3T8BIZL60W1OI,4,24,25,N,Y
6844,RFHQB6GEZE5A1,2,29,32,N,N
6845,R2QW842QF8JVBF,5,35,41,N,Y
6846,R209WP5YPKNJFD,1,19,29,N,Y
6847,R27DO6XU1AY37W,1,14,28,N,Y
6848,R362GPGUAYLNYK,5,102,110,N,Y
6849,R3N8FBAF8KJ7BM,1,14,21,N,Y
6850,R3PCSHVXN0GX14,4,18,20,Y,N
6851,R5NEBCQ6N00MC,5,110,115,N,N
6852,R1D3XIT6WBOS2N,5,23,28,N,Y
6853,R1MU2DW54728K5,5,23,23,N,N
6854,R3GHPZJ6AX21WI,1,19,22,N,Y
6855,R23OCMZYHA2SIE,5,23,28,N,Y
6856,R3AR7LNSWGDZB6,1,22,23,N,N
6857,R2UVRD9VPDW6F1,3,16,22,N,N
6858,R1FBJG2877C0QK,5,37,38,N,Y
6859,RRN4VTN0RLN1L,3,46,56,N,N
6860,R3L8WF7RA4STW9,1,32,43,N,Y
6861,RONSCHSEXZ4LZ,5,25,30,Y,N
6862,R2QPFMI9LCSA2X,5,67,77,N,N
6863,R1DO0CBEN0M7DP,5,29,33,N,Y
6864,R3G4K393E7P6GG,5,37,38,N,Y
6865,R2292M6WF5I0LZ,5,17,22,N,N
6866,R3LN7XSA4Y7E1D,5,34,37,N,N
6867,R22PBXZSIAE462,1,16,21,N,N
6868,R1TSFWODXRACIS,5,98,113,N,N
6869,R1Z3S2V67RD3AF,5,74,81,N,Y
6870,R8ZAX39FAFAFG,5,28,29,N,N
6871,R1483A14NDS99R,4,18,20,N,Y
6872,R12Q4VWCE8I5D7,1,155,182,N,Y
6873,R1L3Y9CZUWR3P7,3,26,30,N,Y
6874,R2HZ4ZIL007QZI,1,20,25,N,Y
6875,RLRQI3G8MW27N,3,52,60,N,Y
6876,R3L5IXKR983ZJA,5,38,42,N,Y
6877,R3VKFF0JEJQ7X4,5,21,22,N,N
6878,R2QBEJRIM1BVWY,1,33,37,N,Y
6879,R3KJNQPC28XV7U,5,61,62,N,Y
6880,R1L0UXHRYE17ZI,5,101,105,N,N
6881,R3P2X6GYTPAQ6P,5,40,43,N,Y
6882,R2DSO1VUSRHJA6,5,17,29,N,N
6883,R2Y7D8H0C3OP54,4,26,34,N,N
6884,RY33OOH4Y6E8N,1,17,23,N,Y
6885,RMNRZTPON6NOQ,3,36,37,N,N
6886,R3UW8FAHIVVZY3,1,16,20,N,Y
6887,R36CON8FF324CL,5,15,21,Y,N
6888,RXFV2XSLFTZ9P,4,32,33,N,Y
6889,R204MEWX48I90,4,44,45,N,Y
6890,R1ODQZRGIMWCG7,5,57,58,N,Y
6891,R189RXM969U2OV,4,17,24,N,N
6892,R3AWF33OPPCD7H,3,46,59,N,N
6893,R3LF4XWSNO70RA,5,41,47,N,N
6894,R2VK0K257Q7BGJ,5,48,59,N,N
6895,R2QXFZLHETI2DP,1,81,91,N,Y
6896,R3HQYJ00ZZU1G2,4,134,147,N,Y
6897,R3DBN9IUZ7QGCJ,5,232,260,N,N
6898,R2TSWPF9U9QKYJ,5,23,25,N,Y
6899,RPZEFWEVRNG4Q,5,64,64,N,Y
6900,R1FL4ZSCBAG2YV,3,93,105,N,Y
6901,R1HNV3G91Q3FIA,3,41,41,N,N
6902,R2EIG7BBQ04NL4,5,27,32,N,Y
6903,R1U3F2LN80EBZO,1,22,26,N,Y
6904,R112WNDXX0U9I0,3,21,24,N,Y
6905,R2P35LXQQKF69Z,5,30,33,N,Y
6906,R38U4QRTNJS0CX,5,11,22,N,Y
6907,R1FBJM6FUHF88X,5,32,33,N,Y
6908,R2X7L5JCXRWYOD,5,24,25,N,Y
6909,R6RS9E7LM5UJM,4,68,73,N,N
6910,R3R0JM4A3LJNW2,1,30,31,N,Y
6911,R62INQDMGPYA7,2,149,174,N,N
6912,R1R2SA5KCB7QV1,5,47,49,N,N
6913,R3G73O5SBJCU9W,5,20,20,N,N
6914,R32M56T0RWMZQF,5,26,28,N,Y
6915,R112FAMU47EMCI,5,39,40,N,Y
6916,RHW6JE6RKMF25,5,24,26,N,Y
6917,R38AMIP1LKNPHH,5,276,285,N,Y
6918,RK09F9RJJPN4D,1,28,31,N,N
6919,R1AQ535P3KQW67,2,42,50,N,N
6920,RP23V3HKJ0DMK,1,24,30,N,Y
6921,R3MFTIPAPUL5GC,5,29,33,N,Y
6922,R2TQL8OOK4E4MJ,5,139,141,N,N
6923,R3G94WAX697CSJ,4,75,85,Y,N
6924,R2AVODHG7II2WP,2,20,21,N,Y
6925,RTJACVIDY7U35,5,51,53,N,Y
6926,R1AV7W5UI6EXPS,5,39,41,Y,N
6927,R1DLXKZGYY7Y3D,5,28,28,N,Y
6928,R2E9YD9LT5DSRP,5,43,43,N,Y
6929,RVJ34TJ91IZ0O,5,21,23,N,N
6930,RS7KJFF7BERCL,5,22,25,N,N
6931,RBIIG508EF1IK,5,30,34,N,Y
6932,R33DVY5GDR97J3,1,38,40,N,N
6933,R1032TOKYJJZAM,5,558,577,N,Y
6934,R1COUVRNV7759C,5,32,36,N,N
6935,R3UHJP674345PV,4,37,38,N,Y
6936,R23615BATCG9MM,4,27,29,N,Y
6937,RUF7GWHCIZOFV,5,26,28,N,Y
6938,R2F44KA7YDV2EB,1,29,29,N,Y
6939,RLAQPPNS0Q8Y8,5,41,62,N,N
6940,R3T25T0603G7Q2,5,28,29,N,N
6941,R32F4BDO1WUOZ2,1,20,21,N,N
6942,R29OLJHAI8QAY0,4,16,21,N,Y
6943,R32M3GLSIFJAJF,5,39,48,Y,N
6944,R3APURVI77DUIQ,5,24,27,N,Y
6945,R2BFFNXUGCYGEW,3,23,24,N,Y
6946,R1MCPF13D25XOB,5,45,56,N,Y
6947,R2CZM1KLG61F9D,5,1375,1469,N,Y
6948,R12JRSIHDUNLN5,4,20,23,N,Y
6949,R1UP1TRDJR4KFU,5,83,90,N,Y
6950,R1WNOEP81W2ZPO,3,26,31,N,Y
6951,RUWB09JM0FD51,5,147,154,N,Y
6952,R28YI04P5PI4Y9,3,21,25,N,Y
6953,R1PAKBVXSYFDLB,5,34,38,N,Y
6954,R2994L8RZA99IE,3,29,33,N,Y
6955,RRB0HCHPE8QET,1,18,27,N,N
6956,R3VNF7LEILCORU,5,61,62,N,Y
6957,R1XAY841F2PP8R,5,178,199,N,Y
6958,RHYDT1ST2Q873,5,23,23,N,Y
6959,R1E7H2ZNDDP4W0,5,30,34,N,Y
6960,R2FEE83QO67H4K,5,76,81,N,N
6961,REOVCHHCBABVA,3,18,25,N,N
6962,R33LBJWDFAKJUQ,3,21,25,N,Y
6963,RH6OCQ0I9SZKE,5,46,47,N,N
6964,R2ZCI9THFXWB7A,1,50,55,N,Y
6965,R89P3NR42NRNY,5,21,24,N,Y
6966,RYEPL2KHM6E5P,5,52,54,N,N
6967,R3KKSDV3NLK8A7,1,785,907,N,Y
6968,RWRY1252GCUPX,4,34,39,N,Y
6969,R2XMUH9EQNALT8,3,43,47,N,N
6970,R4WG4K08BOXNG,1,19,22,N,Y
6971,R3OUZ8UDZF0F7J,5,94,119,N,Y
6972,RCT2ZW9YG2DEE,5,99,105,N,Y
6973,R5E8416MB1C9P,1,22,31,N,Y
6974,R1J0MB5XQL8NO,4,268,274,N,Y
6975,R3VO6UKLCH4941,4,23,25,N,N
6976,R1C2ZQS292VB6,4,314,327,N,Y
6977,R2HK3VATUYCTK,1,25,25,N,N
6978,R2CLJJ2JT2JM78,1,16,23,N,N
6979,R19CAU6NG75NYM,5,13,22,N,Y
6980,R1KO64B45IGN29,5,21,22,N,Y
6981,R2F5TWI7ZTD5DB,4,28,28,N,Y
6982,R3A6VYQ5PYJT4D,1,33,42,N,N
6983,R5L5V2TQA1VTE,1,29,33,N,N
6984,R2EI49FWL1YCH2,2,31,45,N,N
6985,R15QXJ1QPBMQM3,5,26,26,N,N
6986,R240RR1QUFZ2SK,1,144,157,N,Y
6987,R1RFGJLZ9K2MI9,5,61,78,N,Y
6988,R3BS032TKYSMNB,4,30,30,N,N
6989,R3DQQYEREZWW31,5,153,166,N,Y
6990,R2LLJIR7GEDBA0,4,36,38,N,Y
6991,R270JREH6S052,5,16,20,N,N
6992,R3C62IKGGPKIBP,5,92,98,N,Y
6993,R3DX8K5XHR67DC,5,129,138,N,N
6994,RS3L2X2QB93AR,5,176,192,N,Y
6995,R2HQGUOFF4PFSZ,4,27,29,N,Y
6996,R22HQH0Z4M7CZ3,5,24,28,N,Y
6997,R3C00U67VPVRK6,5,17,22,N,Y
6998,R3UBGUK2B10H8Q,4,35,38,N,Y
6999,R3T8CVO0DI7APM,5,88,93,N,Y
7000,R38XRDNXAZMJ3P,1,67,77,N,N
7001,R13ZIWP434T2SB,3,23,27,N,Y
7002,R2WT2NDYGPMZY3,1,22,24,N,Y
7003,R2HKY40N2QBKTV,3,20,24,N,Y
7004,R1MPM7UPB58YZ3,1,40,49,N,Y
7005,R3MOIGLZPNB3UE,5,23,27,N,Y
7006,RMK8DJRHKDX22,5,47,55,N,Y
7007,RUXTH6FGS0GV5,5,18,21,N,Y
7008,R1PEVSJI9KQMB3,1,10,20,N,Y
7009,R20SO84IS8OFOD,5,52,52,N,Y
7010,R3B323C9TH201O,4,24,26,N,N
7011,RA5CPU26ZPKPB,1,52,55,N,Y
7012,R2OO1FJHRNWE1T,1,45,49,N,Y
7013,R2DVXNSLHGHSJC,5,53,58,N,Y
7014,R31H74DAX3HU1F,5,19,20,N,Y
7015,R1V9O9Z8AG6KSW,5,80,86,N,Y
7016,R1MFCXGSBV6GQZ,3,23,24,N,Y
7017,RUB7858UEDDBE,4,41,45,N,N
7018,RLN7RNUTPRYSE,5,22,22,N,Y
7019,R11QODX6YGHXEU,5,48,49,N,N
7020,R156Z96KMCTAXG,2,13,20,N,N
7021,R1KOPR21K7L34G,5,29,29,N,Y
7022,R31N58IP1C0FKN,5,64,72,N,Y
7023,RV2Y2HOIC4W28,4,27,34,N,N
7024,R1UJT2MUKGIVKJ,4,273,286,N,Y
7025,R39W1YOZYNQ5PT,5,27,30,N,Y
7026,R1BY1J2FC8JN81,3,24,34,N,Y
7027,R3HXVBHP99OTS7,4,21,24,N,Y
7028,R10ZAC2VFYBU2G,5,159,204,N,N
7029,R21OOUQ0YQILVZ,4,76,87,Y,N
7030,R2FOMCODHI9LWG,4,26,27,N,N
7031,R3GVZO6CO04Q6H,5,20,24,N,Y
7032,R1Z8P9ALN4KK6D,5,18,22,N,N
7033,R19KIBF26L8909,5,37,39,N,N
7034,R2C056CK1KZI5C,1,22,26,N,Y
7035,R3LK1F8DZU1KO1,5,20,26,N,N
7036,R3LDRVPSBM4D7A,4,35,38,N,Y
7037,R2Y8DEL81TPNGT,5,40,41,N,Y
7038,R229WKJ7Z7X2ED,5,24,26,N,N
7039,RIXLHC41VWHRA,1,16,24,N,N
7040,R32YBP2A9QDKKZ,4,22,22,N,Y
7041,R1J2KATCI81UA2,1,23,28,N,N
7042,R4D2Z3YKVQVOC,4,22,23,N,Y
7043,R3HOT8VZUGMELH,1,48,58,N,Y
7044,R2J5PA7LAVQNR6,5,21,22,N,Y
7045,RKHBCY52ZLR7A,5,22,26,N,Y
7046,RW92TPBNXAQ3V,5,25,26,N,Y
7047,R3P5II9N5N87SJ,5,20,22,N,Y
7048,R2U44E3YCOIQX8,1,23,26,N,Y
7049,R2R3VHVLFGGPZT,5,104,106,N,Y
7050,R3R1TVNN7Q7O1V,5,213,238,N,N
7051,R98OI260POGUK,5,35,39,N,Y
7052,R3S0H4VM8T4W6Y,2,33,36,N,Y
7053,R9XUYL3NOQUH2,3,34,35,N,Y
7054,R3B08OON5WYM0P,5,95,101,N,Y
7055,R20UJKLCG5Q2M1,5,123,126,N,Y
7056,R3U91D8B3837YE,2,20,27,N,Y
7057,R38ZGB01KE6QOV,2,24,25,N,N
7058,R14Y1RLS856CVR,5,24,26,N,N
7059,R3HPIXUAIIEQJ9,4,63,65,N,N
7060,R31IYVO09OL08,5,26,28,N,Y
7061,RU9JB2RAEPUZW,5,28,28,N,N
7062,RIFEXDRSTW4R1,5,1998,2030,N,Y
7063,R3CUSI5V496MJL,2,20,25,N,Y
7064,R73R5LTHFJMUR,3,93,102,Y,N
7065,R2PYH4TKE1X6KA,4,34,38,N,Y
7066,R3OVOSUCXFKTVX,3,31,31,N,Y
7067,R39V76O1AKPULL,5,44,47,N,N
7068,RU2ES7M0EH9JG,5,24,26,N,N
7069,R2WAULWJE8C9T4,3,21,22,N,N
7070,R2YX0KETKIT0U5,4,20,22,N,Y
7071,R2ZU646SH0HKAX,5,114,120,N,N
7072,R2XNHNGF7SR0XX,5,40,42,N,Y
7073,RKYE1434OEWQ9,1,69,70,N,Y
7074,R1V4JGNSD2ELFT,5,79,90,N,N
7075,R1NU3DOLL7IJ7G,1,141,152,N,Y
7076,R2MZLMSRAQ97VK,5,20,23,N,Y
7077,R2HMDMDZC3LX2C,3,41,43,N,N
7078,RRA6J0YPJQLW1,5,20,26,N,N
7079,R1GXISAV448AJP,4,48,52,N,Y
7080,R2QUXFZ1EHDP80,5,29,51,N,Y
7081,R6X1ENUKVN8BJ,4,21,22,N,Y
7082,R35E7AIYI8UJE5,5,33,34,N,N
7083,R1E6N67JQALPEB,5,79,87,N,N
7084,R1520YG05UWGWA,1,27,37,N,N
7085,R3CRLP34V1RI8K,2,23,25,N,N
7086,R2YBOCUQZ3MQZJ,5,338,348,N,N
7087,R1UV8HK1XGWSVD,5,130,135,N,Y
7088,R3B02S687X8G5I,5,99,105,N,Y
7089,RTLA357TT5I8M,5,22,24,N,N
7090,R1QXCOB30L99U0,5,24,29,N,N
7091,RJFB8MRVU1OUO,4,33,40,N,N
7092,R185ED3SVSVISG,5,71,83,N,Y
7093,R1RRO66N4KOMMV,4,52,59,N,Y
7094,R3RQRD6D6Z5E1H,1,25,34,N,Y
7095,R32PSXGTDXVGLU,1,23,27,N,Y
7096,R112OJQXVUMC65,5,25,25,N,Y
7097,R2AECC2A20JDKC,5,16,20,N,Y
7098,R1H16OLNHT51MF,4,65,74,N,N
7099,R1C0HFTOB47IYN,5,42,48,N,Y
7100,RVYMQK4VJ5IXX,5,26,31,N,Y
7101,R16VL37IH4VXV5,5,75,80,N,Y
7102,RZ80BGUGMHUCB,5,16,21,N,N
7103,R192S8X5NAPG7H,5,26,26,N,N
7104,R3NGUBLCKG0UZA,4,21,25,N,N
7105,RYGDAUF6W3FQL,4,81,85,N,N
7106,R1PS1L7USWSWN8,4,17,21,N,Y
7107,REDFDV3J8G6MB,1,17,21,N,N
7108,R3PDJEBRYKRCHC,5,183,198,N,N
7109,R38TT0CICN8ZQC,1,37,41,N,N
7110,R33JZF6Y8K0KMC,4,25,26,Y,N
7111,R1HVC6K1LD8FD9,5,37,41,N,N
7112,R31GJCQ127BV3F,5,100,126,N,N
7113,R3I1147FPE7AEV,2,22,25,N,Y
7114,R11OAZXRY92BOX,4,33,35,N,N
7115,R299CN9NKV46VM,4,47,50,Y,N
7116,R2GEIW1ZEIV3HA,1,153,167,N,Y
7117,R6QKLXNKPD4OI,4,28,32,N,N
7118,R3JJO9KM2LRJO,5,36,38,N,Y
7119,R1G0BC0TXRFVTT,5,1610,1626,N,Y
7120,RV327TAMF5TD4,5,23,27,N,Y
7121,R1BFT21GYCOP6M,2,19,22,N,Y
7122,RHUYSSB1WHUBB,5,243,270,N,Y
7123,R33U6ZDDZOV5IH,5,18,24,N,N
7124,R2VNGFEDZN3JN,3,87,97,N,N
7125,RE8VFCDYFVIKQ,5,89,93,N,Y
7126,R34Z0EM4CNL3CC,1,24,35,N,Y
7127,R134J7S57IYFET,1,106,111,N,Y
7128,R1PGQ301VHOJP3,1,25,27,N,Y
7129,R1QYEZ9FCOC7LS,5,54,56,N,Y
7130,ROW0P01NJBLTH,5,121,126,N,N
7131,RKZ9PKWMO2FEL,5,20,25,N,N
7132,R11RK5VE9KQA5M,5,20,22,Y,N
7133,R3JEW7AOJFK98Z,4,17,22,N,Y
7134,R2Y3P4UU31FXOP,5,219,235,Y,N
7135,RIJBDW3GOGKH9,1,32,39,N,N
7136,R10T0H99Q36HV,5,94,101,N,Y
7137,R14N5PF2FEWN2E,5,24,26,Y,N
7138,R3EQP4Z80KA0LV,5,18,20,N,Y
7139,R12CBNJ9N7C1ZE,5,61,72,N,N
7140,R3UGPNDDH48ES5,5,127,133,N,N
7141,R2IXT5HS1VQ28,4,23,29,N,Y
7142,R2IWED5159AHO,4,78,81,Y,N
7143,RQX2XWF62Q6LA,5,45,47,N,Y
7144,R1E0QEAXQ9WOWK,5,17,21,N,Y
7145,R22HECU30QRZNI,3,27,29,N,N
7146,R1DLJ1OONUEGUW,4,29,37,N,Y
7147,RHKBP53HPR39T,1,19,23,N,N
7148,R39FLRQXZUMLZ6,5,285,294,N,Y
7149,R2FX698ALKTEH9,5,23,27,Y,N
7150,R1JDYH8ZUAUDRL,4,90,97,N,Y
7151,R337V2LVADGCOD,1,18,33,N,N
7152,R3TQ4U3BS0W7YP,3,31,40,N,Y
7153,R33TTI0YGP413U,5,23,26,N,Y
7154,R2Z4ZM6KCB0L0S,3,20,23,N,N
7155,R1WTLXQF3XV11Z,3,17,23,N,Y
7156,R3PAWAITV5F6OD,1,136,180,N,Y
7157,R3B05XTXFFB5ER,5,19,26,N,N
7158,R2FAP5XC5AUVR6,4,75,76,N,Y
7159,R3NKVHM19J10CN,4,22,25,N,N
7160,R1FADQGRQEIP3X,5,31,33,N,Y
7161,R1JE3VE714MRF7,3,41,46,N,Y
7162,R7M59VV9CGW6Y,5,36,40,N,Y
7163,RSPL498EEXU7Y,5,132,139,N,Y
7164,R1CMJ210Y69YJ2,3,25,25,N,N
7165,R14W1584TXRZ9Q,1,17,21,N,Y
7166,R2RPJ77CMB21G9,5,25,29,N,Y
7167,R2RU7LVFLBCFSW,5,34,45,N,N
7168,RGCJNTLARQC11,1,37,37,N,Y
